
================================================================================
TABLE: paper_overlay_pnl_snapshots  (12 row(s) total, ALL rows — not overlay-filtered)
================================================================================
strategy_name	overlay_type	snapshot_date	pnl_1d_abs	pnl_1d_pct	pnl_inception_abs	pnl_inception_pct
34	paper_csp_nifty_v1	short_put	0		2026-06-09T04:13:05.046253	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:13:05	
35	paper_csp_nifty_v1	short_put	0		2026-06-09T04:14:37.047408	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:14:37	
36	paper_csp_nifty_v1	short_put	0		2026-06-09T04:16:09.364228	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:16:09	
37	paper_csp_nifty_v1	short_put	0		2026-06-09T04:17:41.431288	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:17:41	
38	paper_csp_nifty_v1	short_put	0		2026-06-09T04:19:13.733863	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:19:13	
39	paper_csp_nifty_v1	short_put	0		2026-06-09T04:20:47.181518	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:20:47	
40	paper_csp_nifty_v1	short_put	0		2026-06-09T04:22:19.216297	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:22:19	
41	paper_csp_nifty_v1	short_put	0		2026-06-09T04:23:51.473882	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:23:51	
42	paper_csp_nifty_v1	short_put	0		2026-06-09T04:25:23.462814	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:25:23	
43	paper_csp_nifty_v1	short_put	0		2026-06-09T04:26:55.548696	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:26:55	
44	paper_csp_nifty_v1	short_put	0		2026-06-09T04:28:27.734976	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:28:27	
45	paper_csp_nifty_v1	short_put	0		2026-06-09T04:30:00.021477	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:30:00	
46	paper_csp_nifty_v1	short_put	0		2026-06-09T04:31:32.405850	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:31:32	
47	paper_csp_nifty_v1	short_put	0		2026-06-09T04:33:04.360174	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:33:04	
48	paper_csp_nifty_v1	short_put	0		2026-06-09T04:34:36.291114	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:34:36	
49	paper_csp_nifty_v1	short_put	0		2026-06-09T04:36:08.322528	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:36:08	
50	paper_csp_nifty_v1	short_put	0		2026-06-09T04:37:40.648416	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					DISMISSED	DTE=0 < 14 — too close to expiry for re-entry	2026-06-09 04:37:40	
51	paper_nifty_spot	overlay_cc	NSE_FO|65900		2026-06-09T00:00:00	EOD	PROFIT_TARGET	ACTION	96.1		96.15	96.95	0.2152		382.64	0.3	0	0	NEITHER	DISMISSED	Mark 96.1 <= 30% of entry credit 382.64	2026-06-09 10:05:07	
52	paper_nifty_spot	overlay_cc	NSE_FO|65900		2026-06-09T00:00:00	EOD	TIME_STOP	ACTION	96.1		96.15	96.95	0.2152		382.64	21.0	0	0	NEITHER	DISMISSED	Days held 29 >= 21	2026-06-09 10:05:08	
53	paper_csp_nifty_v1	short_put	NSE_FO|63876		2026-06-09T00:00:00	EOD	TIME_STOP	ACTION	83.0		83.0	83.95	-0.1677		210.51	21.0				DISMISSED	Days held 29 ≥ 21	2026-06-09 10:05:08	
54	paper_nifty_spot	overlay_cc	NSE_FO|65900		2026-06-10T00:00:00	EOD	PROFIT_TARGET	ACTION	68.75		68.6	69.3	0.1693		382.64	0.3	0	0	NEITHER	DISMISSED	Mark 68.75 <= 30% of entry credit 382.64	2026-06-10 10:05:06	
55	paper_nifty_spot	overlay_cc	NSE_FO|65900		2026-06-10T00:00:00	EOD	TIME_STOP	ACTION	68.75		68.6	69.3	0.1693		382.64	21.0	0	0	NEITHER	DISMISSED	Days held 30 >= 21	2026-06-10 10:05:06	
56	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-06-10T00:00:00	EOD	COLLAR_CALL_DECAY	ACTION	68.75		68.6	69.3	0.1693		382.26	0.25	0	0	NEITHER	DISMISSED	Short call decayed to 68.75 (decay_breached=True, residual=68.75)	2026-06-10 10:05:06	
57	paper_csp_nifty_v1	short_put	NSE_FO|63876		2026-06-10T00:00:00	EOD	TIME_STOP	ACTION	96.7		95.7	96.65	-0.1924		210.51	21.0				DISMISSED	Days held 30 ≥ 21	2026-06-10 10:05:06	
58	paper_nifty_spot	overlay_cc	NSE_FO|65900		2026-06-11T00:00:00	EOD	PROFIT_TARGET	ACTION	61.75		61.55	62.4	0.1602		382.64	0.3	0	0	NEITHER	DISMISSED	Mark 61.75 <= 30% of entry credit 382.64	2026-06-11 10:05:09	
59	paper_nifty_spot	overlay_cc	NSE_FO|65900		2026-06-11T00:00:00	EOD	TIME_STOP	ACTION	61.75		61.55	62.4	0.1602		382.64	21.0	0	0	NEITHER	DISMISSED	Days held 31 >= 21	2026-06-11 10:05:09	
60	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-06-11T00:00:00	EOD	COLLAR_CALL_DECAY	ACTION	61.75		61.55	62.4	0.1602		382.26	0.25	0	0	NEITHER	DISMISSED	Short call decayed to 61.75 (decay_breached=True, residual=61.75)	2026-06-11 10:05:09	
61	paper_csp_nifty_v1	short_put	NSE_FO|63876		2026-06-11T00:00:00	EOD	TIME_STOP	ACTION	89.6		89.2	89.45	-0.1876		210.51	21.0				DISMISSED	Days held 31 ≥ 21	2026-06-11 10:05:09	
62	paper_nifty_spot	overlay_cc	NSE_FO|65900		2026-06-12T00:00:00	EOD	TIME_STOP	ACTION	164.0		163.5	164.0	0.35		382.64	21.0	0	0	NEITHER	DISMISSED	Days held 32 >= 21	2026-06-12 10:05:09	
63	paper_csp_nifty_v1	short_put	NSE_FO|63876		2026-06-12T00:00:00	EOD	PROFIT_TARGET	ACTION	31.5		30.75	31.45	-0.0761		210.51	63.153				DISMISSED	LTP 31.5 ≤ 30% of entry credit 210.51 (70% captured)	2026-06-12 10:05:09	
64	paper_csp_nifty_v1	short_put	NSE_FO|63876		2026-06-12T00:00:00	EOD	TIME_STOP	ACTION	31.5		30.75	31.45	-0.0761		210.51	21.0				DISMISSED	Days held 32 ≥ 21	2026-06-12 10:05:09	
65	paper_nifty_proxy	base_ditm_call	NSE_FO|79509		2026-06-26T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						4	2146.1	5.0				OPEN	Next contract: NIFTY 22000 CE 07 JUL 26 (NSE_FO|44498)	2026-06-26 10:05:12	
66	paper_nifty_proxy	base_ditm_call	NSE_FO|79509		2026-06-29T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						1	2146.1	5.0				OPEN	Next contract: NIFTY 22000 CE 07 JUL 26 (NSE_FO|44498)	2026-06-29 10:05:09	
67	paper_nifty_proxy	base_ditm_call	NSE_FO|79509		2026-06-29T15:51:40.503542+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							1978.85					OPEN	R3 override: forced entry at low IVR 0.24	2026-06-29 15:51:40	
68	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-06-30T00:00:00	EOD	TIME_STOP	ACTION	790.0		788.0	790.9	0.0		543.9	21.0	0	0	NEITHER	OPEN	Days held 21 >= 21	2026-06-30 10:05:08	
69	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-01T00:00:00	EOD	DELTA_STOP	ACTION	804.2		798.0	804.25	0.6022		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.6022 >= 0.55	2026-07-01 10:05:07	
70	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-01T00:00:00	EOD	TIME_STOP	ACTION	804.2		798.0	804.25	0.6022		543.9	21.0	1	0	DELTA	OPEN	Days held 22 >= 21	2026-07-01 10:05:08	
71	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-02T00:00:00	EOD	DELTA_STOP	ACTION	883.0		885.0	887.85	0.6475		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.6475 >= 0.55	2026-07-02 10:05:11	
72	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-02T00:00:00	EOD	TIME_STOP	ACTION	883.0		885.0	887.85	0.6475		543.9	21.0	1	0	DELTA	OPEN	Days held 23 >= 21	2026-07-02 10:05:12	
73	paper_nifty_proxy	base_ditm_call	NSE_FO|44498		2026-07-02T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						5	1980.0	5.0				OPEN	Next contract: NIFTY 22000 CE 14 JUL 26 (NSE_FO|51241)	2026-07-02 10:05:13	
74	paper_csp_nifty_v1	short_put	0		2026-07-03T03:45:08.613730+00:00	MANUAL	R5_REENTRY_BLOCKED	INFO						0	0.0					OPEN	DTE=0 < 14 — too close to expiry for re-entry	2026-07-03 03:45:08	
75	paper_ic_nifty_v1_monthly	short_put	NSE_FO|63896		2026-07-03T06:21:21.814363+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							21.4					OPEN	R3 override: forced entry at low IVR 0.14	2026-07-03 06:21:21	
76	paper_ic_nifty_v1_monthly	short_call	NSE_FO|63991		2026-07-03T06:21:26.363383+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							30.425					OPEN	R3 override: forced entry at low IVR 0.14	2026-07-03 06:21:26	
77	paper_ic_nifty_v2_monthly	short_put	NSE_FO|63930		2026-07-03T08:19:26.035709+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							102.15					OPEN	R3 override: forced entry at low IVR 0.15	2026-07-03 08:19:26	
78	paper_ic_nifty_v2_monthly	short_call	NSE_FO|63975		2026-07-03T08:19:29.312236+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							78.825					OPEN	R3 override: forced entry at low IVR 0.15	2026-07-03 08:19:29	
79	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-03T00:00:00	EOD	DELTA_STOP	ACTION	930.0		926.2	941.15	0.68		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.68 >= 0.55	2026-07-03 10:05:10	
80	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-03T00:00:00	EOD	TIME_STOP	ACTION	930.0		926.2	941.15	0.68		543.9	21.0	1	0	DELTA	OPEN	Days held 24 >= 21	2026-07-03 10:05:11	
81	paper_nifty_proxy	base_ditm_call	NSE_FO|44498		2026-07-03T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						4	1980.0	5.0				OPEN	Next contract: NIFTY 22000 CE 14 JUL 26 (NSE_FO|51241)	2026-07-03 10:05:13	
82	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-06T00:00:00	EOD	DELTA_STOP	ACTION	1008.3		1000.0	1008.35	0.7115		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.7115 >= 0.55	2026-07-06 10:05:11	
83	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-06T00:00:00	EOD	TIME_STOP	ACTION	1008.3		1000.0	1008.35	0.7115		543.9	21.0	1	0	DELTA	OPEN	Days held 27 >= 21	2026-07-06 10:05:13	
84	paper_nifty_proxy	base_ditm_call	NSE_FO|44498		2026-07-06T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						1	1980.0	5.0				OPEN	Next contract: NIFTY 22000 CE 14 JUL 26 (NSE_FO|51241)	2026-07-06 10:05:14	
85	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-07T00:00:00	EOD	DELTA_STOP	ACTION	952.15		945.0	952.55	0.6984		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.6984 >= 0.55	2026-07-07 10:05:10	
86	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-07T00:00:00	EOD	TIME_STOP	ACTION	952.15		945.0	952.55	0.6984		543.9	21.0	1	0	DELTA	OPEN	Days held 28 >= 21	2026-07-07 10:05:12	
87	paper_nifty_proxy	base_ditm_call	NSE_FO|44498		2026-07-07T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						0	1980.0	5.0				OPEN	Next contract: NIFTY 22000 CE 14 JUL 26 (NSE_FO|51241)	2026-07-07 10:05:14	
88	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-08T00:00:00	EOD	DELTA_STOP	ACTION	680.95		675.0	679.75	0.5522		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.5522 >= 0.55	2026-07-08 10:05:08	
89	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-08T00:00:00	EOD	TIME_STOP	ACTION	680.95		675.0	679.75	0.5522		543.9	21.0	1	0	DELTA	OPEN	Days held 29 >= 21	2026-07-08 10:05:09	
90	paper_nifty_proxy	base_ditm_call	NSE_FO|44498		2026-07-08T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						-1	1980.0	5.0				OPEN	Next contract: NIFTY 22000 CE 14 JUL 26 (NSE_FO|51241)	2026-07-08 10:05:11	
91	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-10T00:00:00	EOD	DELTA_STOP	ACTION	819.95		821.1	828.6	0.6501		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.6501 >= 0.55	2026-07-10 10:05:09	
92	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-10T00:00:00	EOD	TIME_STOP	ACTION	819.95		821.1	828.6	0.6501		543.9	21.0	1	0	DELTA	OPEN	Days held 31 >= 21	2026-07-10 10:05:10	
93	paper_nifty_proxy	base_ditm_call	NSE_FO|44498		2026-07-10T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						-3	1980.0	5.0				OPEN	Next contract: NIFTY 22000 CE 14 JUL 26 (NSE_FO|51241)	2026-07-10 10:05:11	
94	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-13T00:00:00	EOD	DELTA_STOP	ACTION	838.0		830.2	839.0	0.6469		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.6469 >= 0.55	2026-07-13 10:05:11	
95	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-13T00:00:00	EOD	TIME_STOP	ACTION	838.0		830.2	839.0	0.6469		543.9	21.0	1	0	DELTA	OPEN	Days held 34 >= 21	2026-07-13 10:05:12	
96	paper_nifty_proxy	base_ditm_call	NSE_FO|44498		2026-07-13T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						-6	1980.0	5.0				OPEN	Next contract: NIFTY 22000 CE 14 JUL 26 (NSE_FO|51241)	2026-07-13 10:05:13	
97	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-14T00:00:00	EOD	DELTA_STOP	ACTION	709.0		706.0	709.0	0.5838		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.5838 >= 0.55	2026-07-14 10:05:15	
98	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-14T00:00:00	EOD	TIME_STOP	ACTION	709.0		706.0	709.0	0.5838		543.9	21.0	1	0	DELTA	OPEN	Days held 35 >= 21	2026-07-14 10:05:16	
99	paper_nifty_proxy	base_ditm_call	NSE_FO|44498		2026-07-14T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						-7	1980.0	5.0				OPEN	Next contract: NIFTY 22000 CE 14 JUL 26 (NSE_FO|51241)	2026-07-14 10:05:19	
100	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-15T00:00:00	EOD	DELTA_STOP	ACTION	740.15		724.6	732.35	0.6011		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.6011 >= 0.55	2026-07-15 10:05:12	
101	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-15T00:00:00	EOD	TIME_STOP	ACTION	740.15		724.6	732.35	0.6011		543.9	21.0	1	0	DELTA	OPEN	Days held 36 >= 21	2026-07-15 10:05:13	
102	paper_nifty_proxy	base_ditm_call	NSE_FO|44498		2026-07-15T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						-8	1980.0	5.0				OPEN	Next contract: NIFTY 22000 CE 14 JUL 26 (NSE_FO|51241)	2026-07-15 10:05:15	
103	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-16T00:00:00	EOD	DELTA_STOP	ACTION	734.9		727.15	734.05	0.6092		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.6092 >= 0.55	2026-07-16 10:05:10	
104	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-16T00:00:00	EOD	TIME_STOP	ACTION	734.9		727.15	734.05	0.6092		543.9	21.0	1	0	DELTA	OPEN	Days held 37 >= 21	2026-07-16 10:05:11	
105	paper_nifty_proxy	base_ditm_call	NSE_FO|44498		2026-07-16T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						-9	1980.0	5.0				OPEN	Next contract: NIFTY 22000 CE 14 JUL 26 (NSE_FO|51241)	2026-07-16 10:05:13	
106	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-17T00:00:00	EOD	DELTA_STOP	ACTION	890.0		884.4	890.0	0.6683		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.6683 >= 0.55	2026-07-17 10:05:11	
107	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-17T00:00:00	EOD	TIME_STOP	ACTION	890.0		884.4	890.0	0.6683		543.9	21.0	1	0	DELTA	OPEN	Days held 38 >= 21	2026-07-17 10:05:12	
108	paper_nifty_proxy	base_ditm_call	NSE_FO|44498		2026-07-17T00:00:00	EOD	BASE_EXPIRY_ALERT	WARNING						-10	1980.0	5.0				OPEN	Next contract: NIFTY 22000 CE 14 JUL 26 (NSE_FO|51241)	2026-07-17 10:05:13	
109	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-20T00:00:00	EOD	DELTA_STOP	ACTION	831.0		831.0	834.2	0.6531		543.9	0.55	1	0	DELTA	OPEN	Short call delta 0.6531 >= 0.55	2026-07-20 10:05:09	
110	paper_nifty_spot	overlay_collar_call	NSE_FO|65900		2026-07-20T00:00:00	EOD	TIME_STOP	ACTION	831.0		831.0	834.2	0.6531		543.9	21.0	1	0	DELTA	OPEN	Days held 41 >= 21	2026-07-20 10:05:11	
111	paper_nifty_futures	overlay_collar_call	NSE_FO|65900		2026-07-21T00:00:00	EOD	DELTA_STOP	ACTION	757.55		757.55	758.0	0.6368		543.9	0.55	1	0	DELTA	ACTED	Short call delta 0.6368 >= 0.55	2026-07-21 10:05:08	
112	paper_nifty_futures	overlay_collar_call	NSE_FO|65900		2026-07-21T00:00:00	EOD	TIME_STOP	ACTION	757.55		757.55	758.0	0.6368		543.9	21.0	1	0	DELTA	DISMISSED	Days held 42 >= 21
Already flat	2026-07-21 10:05:10	
113	paper_ic_nifty_v1_leaps	short_put	NSE_FO|65899		2026-07-22T05:00:10.161133+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							146.05					OPEN	R3 override: forced entry at low IVR 0.21	2026-07-22 05:00:10	
114	paper_ic_nifty_v1_monthly	short_put	NSE_FO|61429		2026-07-22T05:00:10.162655+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							71.8					OPEN	R3 override: forced entry at low IVR 0.21	2026-07-22 05:00:10	
115	paper_ic_nifty_v1_leaps	short_call	NSE_FO|65904		2026-07-22T05:00:17.721252+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							48.325					OPEN	R3 override: forced entry at low IVR 0.21	2026-07-22 05:00:17	
116	paper_ic_nifty_v1_monthly	short_call	NSE_FO|61897		2026-07-22T05:00:17.736876+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							70.5					OPEN	R3 override: forced entry at low IVR 0.21	2026-07-22 05:00:17	
117	paper_nifty_proxy	overlay_collar_call	NSE_FO|65900		2026-07-22T00:00:00	EOD	DELTA_STOP	ACTION	647.45		648.0	652.0	0.5787		543.9	0.55	1	0	DELTA	ACTED	Short call delta 0.5787 >= 0.55	2026-07-22 10:05:10	
118	paper_nifty_proxy	overlay_collar_call	NSE_FO|65900		2026-07-22T00:00:00	EOD	TIME_STOP	ACTION	647.45		648.0	652.0	0.5787		543.9	21.0	1	0	DELTA	DISMISSED	Days held 43 >= 21
Already flat	2026-07-22 10:05:12	
119	paper_ic_nifty_v2_monthly	short_put	NSE_FO|61535		2026-07-29T05:00:10.562584+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							128.9					OPEN	R3 override: forced entry at low IVR 0.16	2026-07-29 05:00:10	
120	paper_ic_nifty_v2_monthly	short_call	NSE_FO|61845		2026-07-29T05:00:17.760572+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							98.8					OPEN	R3 override: forced entry at low IVR 0.16	2026-07-29 05:00:17	
121	paper_ic_nifty_v2_monthly	short_put	NSE_FO|61670		2026-08-05T05:00:29.457581+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							97.775					OPEN	R3 override: forced entry at low IVR 0.16	2026-08-05 05:00:29	
122	paper_ic_nifty_v2_monthly	short_call	NSE_FO|61913		2026-08-05T05:00:38.349099+00:00	MANUAL	MANUAL_OVERRIDE	WARNING							81.1					OPEN	R3 override: forced entry at low IVR 0.16	2026-08-05 05:00:38	
